filepath,happiness,surprise,sadness,anger,disgust,fear
archive/RAF-DB/train/train_08483_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08088_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_02918_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00319_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01290_aligned_sadness.jpg,0.04,0.01,0.89,0.01,0.03,0.03
archive/RAF-DB/train/train_05977_aligned_surprise.jpg,0.02,0.98,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02009_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08297_aligned_sadness.jpg,0.12,0.01,0.84,0.0,0.01,0.03
archive/RAF-DB/train/train_09715_aligned_disgust.jpg,0.01,0.0,0.01,0.01,0.98,0.0
archive/RAF-DB/train/train_08168_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_05984_aligned_surprise.jpg,0.24,0.76,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01959_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08581_aligned_happiness.jpg,0.99,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01760_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_02062_aligned_disgust.jpg,0.01,0.0,0.01,0.02,0.96,0.0
archive/RAF-DB/train/train_00836_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_01026_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01591_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06085_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06361_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02976_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07626_aligned_surprise.jpg,0.03,0.96,0.0,0.0,0.01,0.0
archive/RAF-DB/train/train_00854_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09328_aligned_fear.jpg,0.0,0.0,0.0,0.0,0.0,1.0
archive/RAF-DB/train/train_05505_aligned_sadness.jpg,0.0,0.0,0.99,0.0,0.0,0.0
archive/RAF-DB/train/train_02067_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04243_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02383_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09744_aligned_disgust.jpg,0.02,0.0,0.02,0.03,0.93,0.0
archive/RAF-DB/train/train_01937_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09691_aligned_disgust.jpg,0.01,0.0,0.0,0.0,0.99,0.0
archive/RAF-DB/train/train_06353_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08058_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02634_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09316_aligned_fear.jpg,0.0,0.0,0.0,0.0,0.0,1.0
archive/RAF-DB/train/train_01316_aligned_surprise.jpg,0.02,0.97,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03104_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06994_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03978_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06894_aligned_sadness.jpg,0.01,0.0,0.99,0.0,0.0,0.0
archive/RAF-DB/train/train_06418_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01347_aligned_disgust.jpg,0.01,0.0,0.01,0.02,0.97,0.0
archive/RAF-DB/train/train_04233_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_03918_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03902_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09508_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_05879_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00939_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06281_aligned_surprise.jpg,0.02,0.95,0.0,0.01,0.0,0.03
archive/RAF-DB/train/train_03628_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02759_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00418_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_00742_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06431_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06620_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00615_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06186_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03916_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01125_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00131_aligned_anger.jpg,0.03,0.0,0.01,0.47,0.46,0.01
archive/RAF-DB/train/train_00741_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07509_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07552_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07899_aligned_sadness.jpg,0.06,0.01,0.84,0.0,0.0,0.08
archive/RAF-DB/train/train_03988_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02875_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00046_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06262_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09041_aligned_surprise.jpg,0.04,0.96,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04744_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08708_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02164_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04340_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00957_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00151_aligned_surprise.jpg,0.01,0.44,0.0,0.0,0.0,0.55
archive/RAF-DB/train/train_05470_aligned_happiness.jpg,0.91,0.01,0.07,0.0,0.0,0.01
archive/RAF-DB/train/train_09038_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06897_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00155_aligned_sadness.jpg,0.08,0.0,0.89,0.0,0.01,0.02
archive/RAF-DB/train/train_05223_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03007_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02813_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02280_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09087_aligned_sadness.jpg,0.01,0.0,0.97,0.0,0.02,0.01
archive/RAF-DB/train/train_02737_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09559_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_06912_aligned_surprise.jpg,0.06,0.93,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04269_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_02560_aligned_surprise.jpg,0.02,0.97,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03568_aligned_happiness.jpg,0.91,0.05,0.0,0.0,0.0,0.03
archive/RAF-DB/train/train_02258_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04887_aligned_sadness.jpg,0.01,0.0,0.98,0.0,0.0,0.01
archive/RAF-DB/train/train_01064_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_08892_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00529_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08209_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08472_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_02380_aligned_surprise.jpg,0.03,0.97,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03355_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04633_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03506_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05722_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07803_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02236_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04012_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02687_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01882_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00314_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06867_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01424_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07600_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04903_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01193_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06682_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00547_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04915_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01185_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06491_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00302_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06126_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06775_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09466_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_07082_aligned_sadness.jpg,0.0,0.0,0.93,0.0,0.06,0.0
archive/RAF-DB/train/train_01261_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07990_aligned_surprise.jpg,0.03,0.94,0.0,0.0,0.0,0.02
archive/RAF-DB/train/train_03343_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07743_aligned_sadness.jpg,0.0,0.0,0.99,0.0,0.0,0.0
archive/RAF-DB/train/train_03766_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04723_aligned_surprise.jpg,0.01,0.98,0.0,0.0,0.01,0.0
archive/RAF-DB/train/train_04657_aligned_happiness.jpg,0.95,0.0,0.0,0.0,0.04,0.0
archive/RAF-DB/train/train_02473_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03608_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_02220_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03087_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01894_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04554_aligned_surprise.jpg,0.03,0.92,0.01,0.0,0.04,0.01
archive/RAF-DB/train/train_07963_aligned_surprise.jpg,0.01,0.98,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02797_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05734_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08884_aligned_happiness.jpg,0.99,0.0,0.0,0.0,0.01,0.0
archive/RAF-DB/train/train_09437_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_02299_aligned_surprise.jpg,0.02,0.93,0.0,0.0,0.04,0.0
archive/RAF-DB/train/train_07106_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05893_aligned_sadness.jpg,0.04,0.01,0.87,0.01,0.01,0.07
archive/RAF-DB/train/train_08847_aligned_anger.jpg,0.0,0.0,0.0,0.99,0.01,0.01
archive/RAF-DB/train/train_06148_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05676_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00157_aligned_anger.jpg,0.0,0.0,0.0,0.92,0.03,0.04
archive/RAF-DB/train/train_00999_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03302_aligned_surprise.jpg,0.08,0.92,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05783_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_08944_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04639_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05632_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08195_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06881_aligned_surprise.jpg,0.08,0.88,0.0,0.01,0.03,0.01
archive/RAF-DB/train/train_06859_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02980_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03025_aligned_sadness.jpg,0.05,0.04,0.14,0.28,0.05,0.43
archive/RAF-DB/train/train_00941_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02172_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04505_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02721_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02973_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01822_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02296_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05235_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03011_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01484_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09511_aligned_disgust.jpg,0.0,0.0,0.0,0.01,0.99,0.0
archive/RAF-DB/train/train_06190_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06427_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00050_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06274_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05685_aligned_sadness.jpg,0.0,0.0,0.99,0.0,0.0,0.0
archive/RAF-DB/train/train_03631_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07544_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05408_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09040_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08770_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04338_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08494_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09158_aligned_surprise.jpg,0.05,0.91,0.01,0.0,0.0,0.02
archive/RAF-DB/train/train_01834_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01120_aligned_surprise.jpg,0.08,0.61,0.04,0.05,0.17,0.04
archive/RAF-DB/train/train_08832_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08030_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06449_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04688_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03038_aligned_anger.jpg,0.04,0.06,0.0,0.72,0.07,0.12
archive/RAF-DB/train/train_09540_aligned_disgust.jpg,0.01,0.0,0.01,0.02,0.95,0.0
archive/RAF-DB/train/train_08247_aligned_surprise.jpg,0.09,0.85,0.01,0.01,0.01,0.04
archive/RAF-DB/train/train_07071_aligned_sadness.jpg,0.01,0.0,0.98,0.0,0.0,0.01
archive/RAF-DB/train/train_09495_aligned_disgust.jpg,0.0,0.0,0.0,0.0,0.99,0.0
archive/RAF-DB/train/train_02071_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04255_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05565_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09274_aligned_fear.jpg,0.05,0.07,0.24,0.02,0.0,0.62
archive/RAF-DB/train/train_01276_aligned_surprise.jpg,0.12,0.8,0.0,0.0,0.0,0.08
archive/RAF-DB/train/train_04036_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_05681_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04406_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02395_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00700_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01587_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07214_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02960_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01663_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07447_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05498_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08111_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00153_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06377_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06424_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02852_aligned_surprise.jpg,0.05,0.94,0.0,0.0,0.0,0.01
archive/RAF-DB/train/train_06420_aligned_surprise.jpg,0.01,0.99,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09143_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00110_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05358_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07769_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_09000_aligned_surprise.jpg,0.02,0.98,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09292_aligned_fear.jpg,0.0,0.0,0.0,0.0,0.0,1.0
archive/RAF-DB/train/train_08259_aligned_anger.jpg,0.0,0.0,0.0,1.0,0.0,0.0
archive/RAF-DB/train/train_08931_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07429_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00284_aligned_sadness.jpg,0.0,0.0,0.99,0.0,0.0,0.0
archive/RAF-DB/train/train_09688_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_02507_aligned_sadness.jpg,0.02,0.01,0.92,0.0,0.0,0.05
archive/RAF-DB/train/train_09395_aligned_fear.jpg,0.0,0.01,0.01,0.0,0.0,0.98
archive/RAF-DB/train/train_00201_aligned_happiness.jpg,0.99,0.0,0.0,0.0,0.01,0.0
archive/RAF-DB/train/train_06025_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08917_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_04816_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_05031_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_01531_aligned_happiness.jpg,0.99,0.0,0.0,0.0,0.01,0.0
archive/RAF-DB/train/train_05179_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01362_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08694_aligned_anger.jpg,0.02,0.0,0.0,0.96,0.01,0.02
archive/RAF-DB/train/train_09196_aligned_fear.jpg,0.0,0.0,0.0,0.0,0.0,1.0
archive/RAF-DB/train/train_05975_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00277_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00452_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02570_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04295_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07857_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06109_aligned_disgust.jpg,0.0,0.0,0.0,0.0,1.0,0.0
archive/RAF-DB/train/train_05064_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03240_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_03413_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_01997_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02323_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08987_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_04878_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_07128_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_02483_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08372_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09373_aligned_fear.jpg,0.0,0.0,0.0,0.0,0.0,1.0
archive/RAF-DB/train/train_03647_aligned_surprise.jpg,0.0,1.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_08469_aligned_sadness.jpg,0.0,0.0,1.0,0.0,0.0,0.0
archive/RAF-DB/train/train_09170_aligned_fear.jpg,0.0,0.0,0.0,0.04,0.0,0.95
archive/RAF-DB/train/train_04169_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06634_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_00410_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
archive/RAF-DB/train/train_06383_aligned_happiness.jpg,1.0,0.0,0.0,0.0,0.0,0.0
